Filename_1,Filename_2,Similarity_score
BR_Gaya_Ingl97132_0515310000_BHGJPL_169462.wav,BR_Gaya_Ingl97132_0515320000_BHGJPL_169462.wav,1.0
BR_Samastip_21803021_0713450000_BHJHBK_168954.wav,BR_Samastip_21803021_0713440000_BHJHBK_168954.wav,1.0
BR_Samastip_21803021_0713450000_BHJHBK_168954.wav,BR_Samastip_21803021_0713440000_BHJHBK_168954.wav,1.0
BR_Begusara_Sanj30404_1518440000_BHJHBUPS_310506.wav,BR_Begusara_Sanj30404_1518430000_BHJHBUPS_310506.wav,1.0
BR_Begusara_Sanj30404_1518440000_BHJHBUPS_310506.wav,BR_Begusara_Sanj30404_1518430000_BHJHBUPS_310506.wav,1.0
KA_Mysore_13263538_1526270000_IMG_20220911_135802.wav,KA_Mysore_13263538_1526290000_IMG_20220911_135802.wav,1.0
KA_Mysore_13263538_1526270000_IMG_20220911_135802.wav,KA_Mysore_13263538_1526290000_IMG_20220911_135802.wav,1.0
RJ_Churu_Ramr14229_1553310000_RJCHOTHER_329632.wav,RJ_Churu_Ramr14229_1553410000_RJCHOTHER_329632.wav,1.0
RJ_Churu_Ramr14229_1553310000_RJCHOTHER_329632.wav,RJ_Churu_Ramr14229_1553410000_RJCHOTHER_329632.wav,1.0
KA_Bellary_Lali57369_1540070000_KTBEEV_140791.wav,KA_Bellary_Lali57369_1540080000_KTBEEV_140791.wav,1.0
KA_Bellary_Lali57369_1540070000_KTBEEV_140791.wav,KA_Bellary_Lali57369_1540080000_KTBEEV_140791.wav,1.0
KA_Bijapur_63507750_1533500000_KTBJEC_319685.wav,KA_Bijapur_63507750_1533520000_KTBJEC_319685.wav,1.0
KA_Bijapur_63507750_1533500000_KTBJEC_319685.wav,KA_Bijapur_63507750_1533520000_KTBJEC_319685.wav,1.0
BR_Samastip_32839248_0643380000_UPVNHT_161133.wav,BR_Samastip_32839248_0643370000_UPVNHT_161133.wav,1.0
BR_Samastip_32839248_0643380000_UPVNHT_161133.wav,BR_Samastip_32839248_0643370000_UPVNHT_161133.wav,1.0
BR_Samastip_52907605_1034240000_BHJMBC_214447.wav,BR_Samastip_52907605_1034250000_BHJMBC_214447.wav,1.0
BR_Samastip_52907605_1034240000_BHJMBC_214447.wav,BR_Samastip_52907605_1034250000_BHJMBC_214447.wav,1.0
KA_Bijapur_63507750_1543240000_KTBJST_315482.wav,KA_Bijapur_63507750_1543250000_KTBJST_315482.wav,1.0
KA_Bijapur_63507750_1543240000_KTBJST_315482.wav,KA_Bijapur_63507750_1543250000_KTBJST_315482.wav,1.0
